word2vec-google-news-300, 3000000, 70, 0.875, 80.0
glove-twitter-50, 1193514, 36, 0.45569620253164556, 79.0
glove-wiki-gigaword-50, 400000, 57, 0.7037037037037037, 81.0
glove-twitter-100, 1193514, 39, 0.4936708860759494, 79.0
glove-twitter-25, 1193514, 36, 0.45569620253164556, 79.0
